time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,2.614058105,-0.326299995,-1.942299962,0.687599957,,,1.228500009,0.216299996,9.726900101,,,130,0.902200013,-1.725999966,10.41450006
1.683E+18,2.634056396,-0.828999996,-1.86439991,0.477599978,,,1.191799998,0.236499995,9.730999947,,,131,0.362800002,-1.627899915,10.20859993
1.683E+18,2.654058105,-1.145099998,-1.424099922,-0.380299985,,,1.145099998,0.26699999,9.735799789,,,132,0,-1.157099932,9.355499804
1.683E+18,2.674058105,-1.054099917,-1.011299968,-1.266899943,,,1.103199959,0.295399994,9.739899635,,,133,0.049100041,-0.715899974,8.472999692
1.683E+18,2.694056396,-0.672699988,-0.779399991,-1.74909997,,,1.084599972,0.308699995,9.741499901,,,134,0.411899984,-0.470699996,7.992399931
1.683E+18,2.714056396,-0.312000006,-0.701299965,-1.867899895,,,1.077000022,0.299199998,9.742699623,,,135,0.765000015,-0.402099967,7.874799728
1.683E+18,2.734058105,-0.044499997,-0.729099989,-1.722899914,,,1.064399958,0.277999997,9.744699478,,,136,1.019899961,-0.451099992,8.021799564
1.683E+18,2.754058105,-0.007999999,-0.679199994,-1.598799944,,,1.037699938,0.257499993,9.748099327,,,137,1.029699938,-0.421700001,8.149299383
1.683E+18,2.774058105,0.073600002,-0.595299959,-1.426100016,,,1.005100012,0.242199987,9.751899719,,,138,1.078700013,-0.353099972,8.325799704
1.683E+18,2.794058105,0.230399996,-0.625899971,-1.106899977,,,0.965900004,0.22389999,9.756299973,,,139,1.1963,-0.40199998,8.649399996
1.683E+18,2.814058105,0.373400003,-0.502999961,-0.729299963,,,0.920899987,0.199000001,9.761199951,,,140,1.29429999,-0.30399996,9.031899989
1.683E+18,2.834058105,0.52669996,-0.486299992,-0.761799991,,,0.895099998,0.162699997,9.764299393,,,141,1.421799958,-0.323599994,9.002499402
1.683E+18,2.854058105,0.388899982,-0.214599997,-1.10650003,,,0.885899961,0.116599999,9.765799522,,,142,1.274799943,-0.097999997,8.659299493
1.683E+18,2.874058105,0.251899987,0.357199997,-1.185500026,,,0.885599971,0.064300001,9.766300201,,,143,1.137499958,0.421499997,8.580800176
1.683E+18,2.894056396,-0.020499999,0.804199994,-0.783800006,,,0.88349998,0,9.766699791,,,144,0.862999981,0.804199994,8.982899785
1.683E+18,2.914058105,-0.406399995,0.972799957,-0.283999979,,,0.877099991,-0.070599996,9.767000198,,,145,0.470699996,0.902199961,9.483000219
1.683E+18,2.934058105,-0.82009995,1.11469996,-0.175399989,,,0.878899992,-0.124299996,9.766300201,,,146,0.058800042,0.990399964,9.590900213
1.683E+18,2.954058105,-1.130200028,1.097599983,-0.232499987,,,0.894799948,-0.14639999,9.7645998,,,147,-0.235400081,0.951199993,9.532099813
1.683E+18,2.974058105,-1.166399956,0.930299997,-0.042799998,,,0.930999994,-0.145799994,9.761199951,,,148,-0.235399961,0.784500003,9.718399953
1.683E+18,2.994056396,-0.770699978,0.60679996,0.844099998,,,0.976599991,-0.145899996,9.756799698,,,149,0.205900013,0.460899964,10.6008997
1.683E+18,3.014058105,-0.120099999,0.588400006,1.771799922,,,1.032099962,-0.156899989,9.750899315,,,150,0.911999963,0.431500018,11.52269924
1.683E+18,3.034058105,0.072499998,0.543200016,2.787899971,,,1.084599972,-0.170499995,9.74489975,,,151,1.15709997,0.372700021,12.53279972
1.683E+18,3.054058105,-0.080299996,-0.054299999,3.244099855,,,1.129599929,-0.171199992,9.7397995,,,152,1.049299933,-0.225499991,12.98389935
1.683E+18,3.074058105,-0.197999999,-0.808600008,3.103399992,,,1.188499928,-0.132799998,9.733399391,,,153,0.990499929,-0.941400006,12.83679938
1.683E+18,3.094058105,0.183699995,-1.092999935,2.953299999,,,1.248000026,-0.073899999,9.726599693,,,154,1.431700021,-1.166899934,12.67989969
1.683E+18,3.114058105,0.866599977,-1.015200019,3.148999929,,,1.320199966,-0.053599998,9.717199326,,,155,2.186799943,-1.068800017,12.86619925
1.683E+18,3.134058105,1.168599963,-0.664399981,2.953199863,,,1.390799999,-0.090599999,9.706999779,,,156,2.559399962,-0.75499998,12.66019964
1.683E+18,3.154058105,0.781899989,-0.243399993,1.609699965,,,1.45389998,-0.138999999,9.697199821,,,157,2.235799968,-0.382399991,11.30689979
1.683E+18,3.174056396,0.384900004,-0.277999997,0.259200007,,,1.537099957,-0.123999998,9.684599876,,,158,1.921999961,-0.401999995,9.943799883
1.683E+18,3.194058105,-0.118099995,-0.956299961,0.248999998,,,1.598899961,-0.043899998,9.675299644,,,159,1.480799966,-1.000199959,9.924299642
1.683E+18,3.214056396,-0.353799999,-1.860899925,1.023699999,,,1.59920001,0.036899999,9.675199509,,,160,1.245400012,-1.823999926,10.69889951
1.683E+18,3.234058105,-0.515599966,-2.424999952,1.013399959,,,1.594399929,0.081199996,9.67579937,,,161,1.078799963,-2.343799956,10.68919933
1.683E+18,3.254058105,-0.401799977,-2.256799936,-0.196699992,,,1.627699971,0.109200001,9.670000076,,,162,1.225899994,-2.147599936,9.473300084
1.683E+18,3.274058105,-0.354599983,-1.856599927,-1.501699924,,,1.678499937,0.140499994,9.660900116,,,163,1.323899955,-1.716099933,8.159200191
1.683E+18,3.294058105,-0.166099995,-1.565499902,-1.898799896,,,1.705799937,0.153300002,9.655900002,,,164,1.539699942,-1.4121999,7.757100105
1.683E+18,3.314058105,-0.075199999,-1.368199944,-1.654399991,,,1.703099966,0.132599995,9.656700134,,,165,1.627899967,-1.23559995,8.002300143
1.683E+18,3.334058105,-0.231099993,-1.138700008,-1.513099909,,,1.672599912,0.099199995,9.662399292,,,166,1.441499919,-1.039500013,8.149299383
1.683E+18,3.354058105,-0.551199973,-0.906699955,-1.510800004,,,1.629899979,0.073100001,9.66989994,,,167,1.078700006,-0.833599955,8.159099936
1.683E+18,3.374058105,-0.872099996,-0.822799981,-1.547299981,,,1.58799994,0.057799999,9.677000046,,,168,0.715899944,-0.764999982,8.129700065
1.683E+18,3.394056396,-0.975299954,-0.62559998,-1.533299923,,,1.553900003,0.046999998,9.682600021,,,169,0.578600049,-0.578599982,8.149300098
1.683E+18,3.414058105,-0.915699959,-0.562999964,-1.185099959,,,1.523699999,0.033399999,9.687399864,,,170,0.60800004,-0.529599965,8.502299905
1.683E+18,3.434058105,-0.842399955,-0.692499995,-0.582399964,,,1.48969996,0.015899999,9.692799568,,,171,0.647300005,-0.676599996,9.110399604
1.683E+18,3.454058105,-0.646600008,-0.864899993,-0.225499988,,,1.450699925,0.0019,9.698699951,,,172,0.804099917,-0.862999993,9.473199964
1.683E+18,3.474058105,-0.324200004,-0.838400006,-0.190399989,,,1.422500014,-0.0049,9.702899933,,,173,1.09830001,-0.843300006,9.512499943
1.683E+18,3.494056396,-0.0073,-0.668299973,-0.280499995,,,1.409699917,-0.0083,9.704699516,,,174,1.402399917,-0.676599973,9.424199522
1.683E+18,3.514058105,0.178399995,-0.502699971,-0.505999982,,,1.4102,-0.016999999,9.704699516,,,175,1.588599995,-0.51969997,9.198699534
1.683E+18,3.534058105,0.134499997,-0.58889997,-0.848499954,,,1.414899945,-0.0288,9.703899384,,,176,1.549399942,-0.61769997,8.85539943
1.683E+18,3.554058105,0.2236,-0.361999989,-0.966299951,,,1.413999915,-0.039999999,9.703999519,,,177,1.637599915,-0.401999988,8.737699568
1.683E+18,3.574058105,0.418599993,-0.161699995,-0.615799963,,,1.395499945,-0.063699998,9.706600189,,,178,1.814099938,-0.225399993,9.090800226
1.683E+18,3.594058105,0.676199973,0.0116,0.115399994,,,1.363399982,-0.1096,9.710700035,,,179,2.039599955,-0.098,9.826100029
1.683E+18,3.614058105,0.823599994,0.166299999,0.836499989,,,1.324000001,-0.166299999,9.715399742,,,180,2.147599995,0,10.55189973
1.683E+18,3.634056396,0.946899951,0.273000002,1.400399923,,,1.279099941,-0.223999992,9.720199585,,,181,2.225999892,0.04900001,11.12059951
1.683E+18,3.654058105,1.022300005,0.464999974,1.64230001,,,1.242900014,-0.278699994,9.723499298,,,182,2.265200019,0.18629998,11.36579931
1.683E+18,3.674058105,1.030900002,0.583799958,1.857299924,,,1.224599957,-0.32889998,9.724299431,,,183,2.255499959,0.254899979,11.58159935
