time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.683E+18,2.659058105,0.404599994,0.640199959,-2.077499866,,,1.850899935,-0.640199959,9.609000206,,,132,2.255499929,0,7.53150034
1.683E+18,2.679058105,0.28549999,0.867999971,-2.100199938,,,1.88169992,-0.6523,9.602199554,,,133,2.16719991,0.215699971,7.501999617
1.683E+18,2.699058105,-0.031300001,0.894899964,-2.107599974,,,1.894599915,-0.649699986,9.599899292,,,134,1.863299914,0.245199978,7.492299318
1.683E+18,2.719058105,-0.092999995,0.556299984,-1.621699929,,,1.926799893,-0.6347,9.594499588,,,135,1.833799899,-0.078400016,7.972799659
1.683E+18,2.739058105,0.238999993,0.361200005,-0.1162,,,1.957599998,-0.61619997,9.589399338,,,136,2.19659999,-0.254999965,9.473199338
1.683E+18,2.759058105,0.590900004,-0.305799991,2.528300047,,,1.939099908,-0.625699997,9.592599869,,,137,2.529999912,-0.931499988,12.12089992
1.683E+18,2.779058105,1.16170001,-0.933399975,4.401099682,,,1.878199935,-0.655200005,9.602700233,,,138,3.039899945,-1.58859998,14.00379992
1.683E+18,2.799058105,1.07099998,-1.524099946,4.963299751,,,1.841399908,-0.662699997,9.60929966,,,139,2.912399888,-2.186799943,14.57259941
1.683E+18,2.819058105,0.322299987,-1.005800009,3.318799973,,,1.864499927,-0.641600013,9.6062994,,,140,2.186799914,-1.647400022,12.92509937
1.683E+18,2.839056396,-0.171999991,-1.466899991,1.98999989,,,1.995999932,-0.612100005,9.581799507,,,141,1.823999941,-2.078999996,11.5717994
1.683E+18,2.859058105,0.3116,-1.870099902,3.382599831,,,2.130199909,-0.620700002,9.5522995,,,142,2.441799909,-2.490799904,12.93489933
1.683E+18,2.879058105,0.827399969,-1.352599978,4.376599789,,,2.143899918,-0.628199995,9.548699379,,,143,2.971299887,-1.980799973,13.92529917
1.683E+18,2.899058105,0.670599997,-1.217800021,3.916599989,,,2.104599953,-0.625699997,9.557600021,,,144,2.77519995,-1.843500018,13.47420001
1.683E+18,2.919058105,0.308999985,-1.005800009,2.342399836,,,2.093600035,-0.582700014,9.562799454,,,145,2.40260002,-1.588500023,11.90519929
1.683E+18,2.939058105,0.020399999,-1.083099961,0.858599961,,,2.136999846,-0.53490001,9.555999756,,,146,2.157399844,-1.617999971,10.41459972
1.683E+18,2.959058105,-0.172399998,-1.052899957,0.215399995,,,2.202399969,-0.515999973,9.542099953,,,147,2.029999971,-1.56889993,9.757499948
1.683E+18,2.979058105,-0.306699991,-0.683399975,0.25939998,,,2.218999863,-0.532499969,9.537399292,,,148,1.912299871,-1.215899944,9.796799272
1.683E+18,2.999058105,-0.674199998,-0.322999984,0.574899971,,,2.174599886,-0.569299996,9.545499802,,,149,1.500399888,-0.89229998,10.12039977
1.683E+18,3.019058105,-0.938399971,0.120199993,-0.015,,,2.115200043,-0.600799978,9.556900024,,,150,1.176800072,-0.480599985,9.541900025
1.683E+18,3.039056396,-1.005800009,0.189099997,-0.432399988,,,2.084499836,-0.620599985,9.562399864,,,151,1.078699827,-0.431499988,9.129999876
1.683E+18,3.059058105,-0.742299974,0.20979999,-0.717199981,,,2.075999975,-0.641299963,9.562799454,,,152,1.333700001,-0.431499973,8.845599473
1.683E+18,3.079058105,-0.702399969,0.257699996,-0.902499974,,,2.075299978,-0.659799993,9.561699867,,,153,1.372900009,-0.402099997,8.659199893
1.683E+18,3.099058105,-0.700999975,0.326199979,-0.903499961,,,2.064100027,-0.679199994,9.562799454,,,154,1.363100052,-0.353000015,8.659299493
1.683E+18,3.119058105,-0.728799999,0.363000005,-0.906799972,,,2.042899847,-0.696399987,9.566100121,,,155,1.314099848,-0.333399981,8.659300148
1.683E+18,3.139056396,-0.819499969,0.305299997,-1.20389998,,,2.025699854,-0.707399964,9.56899929,,,156,1.206199884,-0.402099967,8.365099311
1.683E+18,3.159058105,-0.92869997,0.307599992,-1.627200007,,,2.017299891,-0.709699988,9.570599556,,,157,1.08859992,-0.402099997,7.943399549
1.683E+18,3.179056396,-0.784500003,0.398799986,-1.885499954,,,2.000499964,-0.712599993,9.573900223,,,158,1.215999961,-0.313800007,7.688400269
1.683E+18,3.199056396,-0.607899964,0.466999978,-1.755599976,,,1.961199999,-0.721899986,9.581299782,,,159,1.353300035,-0.254900008,7.825699806
1.683E+18,3.219058105,-0.516299963,0.583799958,-1.763599992,,,1.918599963,-0.73089999,9.589300156,,,160,1.4023,-0.147100031,7.825700164
1.683E+18,3.239058105,-0.444799989,0.685499966,-1.562999964,,,1.886399984,-0.744300008,9.594599724,,,161,1.441599995,-0.058800042,8.03159976
1.683E+18,3.259056396,-0.52579999,0.878199995,-1.780799985,,,1.869399905,-0.760599971,9.596699715,,,162,1.343599916,0.117600024,7.81589973
1.683E+18,3.279058105,-0.685499966,0.809799969,-2.191299915,,,1.872099996,-0.770500004,9.595399857,,,163,1.186600029,0.039299965,7.404099941
1.683E+18,3.299058105,-0.767699957,0.774100006,-2.033400059,,,1.875899911,-0.774100006,9.594299316,,,164,1.108199954,0,7.560899258
