time,seconds_elapsed,z,y,x,,,z,y,x,,t,z,y,x
1.68301E+18,3.481399658,-1.187699914,0.056299999,-3.223599911,,,0.903299987,-0.066100001,9.764699936,,173,-0.284399927,-0.009800002,6.541100025
1.68301E+18,3.501399658,-1.036399961,0.111099996,-2.819999933,,,0.91869998,-0.081699997,9.76309967,,174,-0.117699981,0.029399998,6.943099737
1.68301E+18,3.521399658,-0.791299999,0.210099995,-2.349099874,,,0.918799996,-0.102199994,9.762899399,,175,0.127499998,0.107900001,7.413799524
1.68301E+18,3.541399658,-0.409699976,0.236499995,-1.671999931,,,0.91959995,-0.128700003,9.762499809,,176,0.509899974,0.107799992,8.090499878
1.68301E+18,3.561399658,-0.213599995,0.162699997,-0.623299956,,,0.90989995,-0.152899995,9.76309967,,177,0.696299955,0.009800002,9.139799714
1.68301E+18,3.581399658,-0.004,0.180299997,0.306199998,,,0.886599958,-0.160699993,9.765099525,,178,0.882599958,0.019600004,10.07129952
1.68301E+18,3.601399658,0.036599997,0.194299996,0.774999976,,,0.865499973,-0.155100003,9.76709938,,179,0.902099971,0.039199993,10.54209936
1.68301E+18,3.621399658,-0.103199996,0.204399988,0.607499957,,,0.858299971,-0.145599991,9.767899513,,180,0.755099975,0.058799997,10.37539947
1.68301E+18,3.641399658,-0.162699997,0.138599992,0.216799989,,,0.878499985,-0.12879999,9.766300201,,181,0.715799987,0.009800002,9.983100191
1.68301E+18,3.661399658,-0.0374,0.054199997,-0.417099983,,,0.919999957,-0.103199996,9.762800217,,182,0.882599957,-0.048999999,9.345700234
1.68301E+18,3.681399658,0.261000007,-0.070299998,-0.913100004,,,0.9648,-0.076699995,9.758699417,,183,1.225800008,-0.146999992,8.845599413
