time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.68301E+18,2.485383545,0.0081,-0.0173,-0.004,,,9.798500061,0.213399991,0.337500006,,,123,9.806600061,0.196099991,0.333500006
1.68301E+18,2.505383545,-0.031099999,-0.0175,-0.0123,,,9.798500061,0.213699996,0.335899979,,,124,9.767400062,0.196199996,0.323599979
1.68301E+18,2.525383545,-0.031500001,-0.012399999,-0.022399999,,,9.798899651,0.208499998,0.326399982,,,125,9.76739965,0.196099998,0.303999983
1.68301E+18,2.545383545,-0.041499998,-0.0021,-0.016899999,,,9.799099922,0.207999989,0.320899993,,,126,9.757599924,0.205899989,0.303999994
1.68301E+18,2.565383545,-0.041499998,-0.0017,0.0015,,,9.799099922,0.207599998,0.322099984,,,127,9.757599924,0.205899998,0.323599984
1.68301E+18,2.585383545,-0.031300001,0.0123,0.0144,,,9.798799515,0.213199988,0.328700006,,,128,9.767499514,0.225499988,0.343100006
1.68301E+18,2.605383545,-0.0218,-0.0048,-0.016999999,,,9.799099922,0.21069999,0.321099997,,,129,9.777299922,0.205899991,0.304099998
1.68301E+18,2.625383545,-0.0219,-0.0033,-0.0054,,,9.799200058,0.209199995,0.319199979,,,130,9.777300058,0.205899995,0.31379998
1.68301E+18,2.645383545,-0.041299999,-0.0028,0.0174,,,9.798999786,0.208799988,0.325699985,,,131,9.757699788,0.205999988,0.343099985
1.68301E+18,2.665383545,-0.021399999,0.0105,0.010799999,,,9.798600197,0.214900002,0.332299978,,,132,9.777200198,0.225400002,0.343099977
1.68301E+18,2.685383545,-0.021299999,0.0003,0.0004,,,9.798600197,0.215299994,0.333000004,,,133,9.777300198,0.215599994,0.333400004
1.68301E+18,2.705383545,-0.030999999,0.0072,0.007,,,9.798399925,0.2183,0.336099982,,,134,9.767399926,0.2255,0.343099982
1.68301E+18,2.725383545,-0.021199999,0.0071,-0.003,,,9.798399925,0.2183,0.336400002,,,135,9.777199926,0.2254,0.333400002
1.68301E+18,2.745383545,-0.021199999,-0.0028,-0.022699999,,,9.798399925,0.218499988,0.336499989,,,136,9.777199926,0.215699988,0.31379999
